target,text,processed_text
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,free st week entri textpod a chanc win gb ipod or cash everi wk txt vpod to ts cs www textpod net custcar
0,Carry on not disturbing both of you,carri on not disturb both of you
0,What pa tell me.. I went to bath:-),what pa tell me i went to bath
0,Jus finished avatar nigro,ju finish avatar nigro
0,R u over scratching it?,r u over scratch it
0,Hope you are having a great day.,hope you are have a great day
0,Did either of you have any idea's? Do you know of anyplaces doing something?,did either of you have ani idea s do you know of anyplac do someth
0,"My planning usually stops at ""find hella weed, smoke hella weed""",my plan usual stop at find hella weed smoke hella weed
0,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",the fact that you re clean show you know whi i m upset your prioriti is constantli what i want to do not what i need to do
0,Excellent! Are you ready to moan and scream in ecstasy?,excel are you readi to moan and scream in ecstasi
1,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,more peopl are dog in your area now call and join like mind guy whi not arrang yourself there s thi even a minapn ls bb
0,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,dude avatar d wa imp at one point i thought there were actual fli in the room and almost tri hittng one as a reflex
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",well done your costa del sol holiday or await collect call now toclaim sae tc pobox stockport sk xh cost pm max min
0,K...k:)why cant you come here and search job:),k k whi cant you come here and search job
0,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,i got lousi sleep i kept wake up everi hour to see if my cat want to come in i worri about him when it cold
0,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",yeah i ll leav in a coupl minut amp let you know when i get to mu
0,Can ü call me at 10:10 to make sure dat i've woken up...,can call me at to make sure dat i ve woken up
0,Hey we can go jazz power yoga hip hop kb and yogasana ,hey we can go jazz power yoga hip hop kb and yogasana
0,The battery is for mr adewale my uncle. Aka Egbon,the batteri is for mr adewal my uncl aka egbon
0,I cant pick the phone right now. Pls send a message,i cant pick the phone right now pl send a messag
0,Wait 2 min..stand at bus stop,wait min stand at bu stop
0,Oh ic. I thought you meant mary jane.,oh ic i thought you meant mari jane
0,Haha... Really oh no... How? Then will they deduct your lesson tmr?,haha realli oh no how then will they deduct your lesson tmr
0,Nah im goin 2 the wrks with j wot bout u?,nah im goin the wrk with j wot bout u
0,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,then just eat a shit and wait for ur monkey face bitch u asshol
0,Good night. Am going to sleep.,good night am go to sleep
0,"Aight I'll grab something to eat too, text me when you're back at mu",aight i ll grab someth to eat too text me when you re back at mu
0,K...k:)why cant you come here and search job:),k k whi cant you come here and search job
0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,take someth for pain if it move howev to ani side in the next hr see a doctor
0,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",lol oh no babe i wont be slide into your place after midnight but thank for the invit
0,Howz that persons story,howz that person stori
1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,guess what somebodi you know secretli fanci you wanna find out who it is give us a call on from landlin datebox essexcm xn p min
0,LOL that would be awesome payback.,lol that would be awesom payback
1,it to 80488. Your 500 free text messages are valid until 31 December 2005.,it to your free text messag are valid until decemb
0,Yes :)it completely in out of form:)clark also utter waste.,ye it complet in out of form clark also utter wast
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",honeybe said i m d sweetest in d world god laugh amp said wait u havnt met d person read thi msg moral even god can crack joke gm gn ge gn
0,Thanks. It was only from tescos but quite nice. All gone now. Speak soon ,thank it wa onli from tesco but quit nice all gone now speak soon
0,What's a feathery bowa? Is that something guys have that I don't know about?,what s a featheri bowa is that someth guy have that i don t know about
0,Even i cant close my eyes you are in me our vava playing umma :-D,even i cant close my eye you are in me our vava play umma d
0,2 laptop... I noe infra but too slow lar... I wan fast one,laptop i noe infra but too slow lar i wan fast one
1,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,you have won a guarante award or even cashto claim ur award call free on stop getstop on php
0,Nvm it's ok...,nvm it s ok
0,Enjoy ur life. . Good night,enjoy ur life good night
0,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,ye but can we meet in town co will go to gep and then home you could text at bu stop and don t worri we ll have finish by march ish
0,I had askd u a question some hours before. Its answer,i had askd u a question some hour befor it answer
0,Thats cool. Where should i cum? On you or in you? :),that cool where should i cum on you or in you
0,Delhi and chennai still silent.,delhi and chennai still silent
0,Lol alright i was thinkin that too haha,lol alright i wa thinkin that too haha
1,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,repli to win weekli where will the fifa world cup be held send stop to to end servic
0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,no i m in the same boat still here at my mom check me out on yo i m half nake
0,Shhhhh nobody is supposed to know!,shhhhh nobodi is suppos to know
0,"Sorry, I'll call later",sorri i ll call later
0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",sorri i ll call later in meet ani thing relat to trade pleas call arul lt gt
0,Hey i will be late... i'm at amk. Need to drink tea or coffee,hey i will be late i m at amk need to drink tea or coffe
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,i wnt to buy a bmw car urgent it vri urgent but hv a shortag of lt gt lac there is no sourc to arng di amt lt gt lac that my prob
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,urgent pleas call from landlin your abta complimentari tenerif holiday or cash await collect sae t cs box cw wx ppm
0,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,the length is e same but e top shorter n i got a fring now i thk i m not go liao too lazi dun wan distract u also
0,S..antha num corrct dane,s antha num corrct dane
0,No calls..messages..missed calls,no call messag miss call
0,"Sorry, I'll call later",sorri i ll call later
0,The basket's gettin full so I might be by tonight,the basket s gettin full so i might be by tonight
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,hi darlin ive just got back and i had a realli nice night and thank so much for the lift see u tomorrow xxx
0,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,no other valentin huh the proof is on your fb page ugh i m so glad i realli didn t watch your rupaul show you tool
1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,free tone hope you enjoy your new content text stop to to unsubscrib help p provid by tone you co uk
0,Eh den sat u book e kb liao huh...,eh den sat u book e kb liao huh
0,Have you been practising your curtsey?,have you been practis your curtsey
0,Shall i come to get pickle,shall i come to get pickl
0,Lol boo I was hoping for a laugh,lol boo i wa hope for a laugh
0,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV",yeh i am def up someth sat just got pay day i havbeen given a pay rise my work havebeen made preschoolco ordin i am feelingood luv
